"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1913834364338577408","Sun Apr 20 05:59:43 +0000 2025","0","that s enough enha for today I need to breathe #ENCHELLA2025","1913834948336980004","","ikeuchuu_","en","","0","0","0","https://x.com/undefined/status/1913834948336980004","1657884832079417344",
"1913833165581594734","Sun Apr 20 05:59:39 +0000 2025","0","@enchartsmaster thank you enhypen! ENHYPEN VAMPS UP COACHELLA #ENHYPENinCoachella #ENCHELLA2025 #COACHELLA","1913834932830654762","","enchartsmaster","en","","0","0","0","https://x.com/undefined/status/1913834932830654762","1456131559283511296",
"1913834807701676229","Sun Apr 20 05:59:10 +0000 2025","1","#ENCHELLA2025 #ENHYPEN I missed the live broadcast because I fell asleep last night. Where can I watch the full broadcast? Can you offer any suggestions?","1913834807701676229","","","en","","0","0","0","https://x.com/undefined/status/1913834807701676229","1655524530406715396",
"1913811192352489790","Sun Apr 20 05:58:53 +0000 2025","0","@midnikeu LET SSSSS GOOOO #ENCHELLA #ENHYPEN #ENCHELLA2025 #Coachella2025","1913834736083927422","","midnikeu","en","","0","0","0","https://x.com/undefined/status/1913834736083927422","1410644821237125124",
"1913834723492643119","Sun Apr 20 05:58:50 +0000 2025","1","20/04/25 you had to be there. One for En-ville history #ENHYPEN #ENCHELLA #enchella2025","1913834723492643119","","","en","","0","0","0","https://x.com/undefined/status/1913834723492643119","1016096008269434880",
"1913834465694011513","Sun Apr 20 05:57:48 +0000 2025","0","HAPPY BIRTHDAY TO OUR JAY #ENHYPEN #ENCHELLA2025 #Coachella2025 #ENHYPEN_JAY","1913834465694011513","","","en","","0","0","0","https://x.com/undefined/status/1913834465694011513","1416251808478081024",
"1913834427580633461","Sun Apr 20 05:57:39 +0000 2025","3093","250419 Coachella Week2 #제이 #ENHYPEN_JAY #ENHYPEN #JAY #ジェイ #박종성 #엔하이픈 #COACHELLA #Coachella2025 #ENCHELLA #ENCHELLA2025 #HAPPY_JAY_DAY #쫑쫑쫑_쫑냥이_생일이다옹 #엔진만의_락스타_포레버 https://t.co/A3b2XxJLwN","1913834427580633461","https://pbs.twimg.com/media/Go9IgxJawAA_K8w.jpg","","fr","","21","0","1119","https://x.com/undefined/status/1913834427580633461","1803015263211982848",
"1913834364338577408","Sun Apr 20 05:57:24 +0000 2025","0","I need to cleanse my eyes after all these thirst tweets on my feed #ENCHELLA2025","1913834364338577408","","","en","","0","1","0","https://x.com/undefined/status/1913834364338577408","1657884832079417344",
"1913834246986481855","Sun Apr 20 05:56:56 +0000 2025","17","TODAY WAS SO FUN I LOVE ENHYPEN SO BAD #ENCHELLA #ENCHELLA2025 #Coachella2025 https://t.co/xC4JDcPTHw","1913834246986481855","https://pbs.twimg.com/amplify_video_thumb/1913834157207425024/img/GX7zLTVxaxi5YKNn.jpg","","en","","2","0","3","https://x.com/undefined/status/1913834246986481855","1574829486503333890",
"1913816465129783446","Sun Apr 20 05:56:13 +0000 2025","0","@pagyearn He's jake from Enhypen. Check them out #ENCHELLA #ENHYPEN #ENCHELLA2025","1913834065045885385","","deadoev","en","","0","0","0","https://x.com/undefined/status/1913834065045885385","1543511895512350720",
"1913828320401047827","Sun Apr 20 05:55:30 +0000 2025","0","@peghoonie So proud to be an engenital #ENHYPEN #ENCHELLA #ENCHELLA2025 #VAMPIRESINTHEDESERT","1913833884371812819","","peghoonie","en","","0","0","0","https://x.com/undefined/status/1913833884371812819","1882559565243265024",
"1913833609162821697","Sun Apr 20 05:54:24 +0000 2025","0","Have you watched #ENCHELLA ?? If you did drop the tags and support #ENHYPEN as they'll be releasing a new album!! #ENCHELLA2025 done!! GOODJOBB MY BOYSS I'M SO PROUD OF YOUUUALLL #ENCHELLA #ENHYPEN #Coachella2025 ! (Also let's celebrate our BIRTHDAY BOY!! OUR #ENHYPEN_JAY !!) https://t.co/7bmqIIxPUU","1913833609162821697","https://pbs.twimg.com/media/Go9NhULa0AAHP9K.jpg","","en","","0","1","0","https://x.com/undefined/status/1913833609162821697","1440347547113955334",
